audiocap_id,youtube_id,start_time,caption
64173,YP8okiLOdKk,80,A man speaks and something beeps
64172,YP1QP6SWt1c,530,Birds chirping and tweeting
81233,jfUILHQUWZ4,30,Humming with people speaking in the distance and a single snore
64170,YOxQzlSRbdE,30,Beeping in the background as a clock ticktocks
80188,itQClCdkr-A,50,Emergency vehicle siren in the distance
49601,OTHVnqWRL3c,210,Toilet flushing followed by someone talking
63188,Xij__YVZ-eA,0,A woman is speaking followed by a baby sobbing
63186,XiYXYlW20jU,480,Pounding is followed by kids talking and then a young woman begins speaking
63182,XiG_TNAF8qA,30,Doves coo and people talk in the background
80182,itGgcw1dQ1c,280,Several large vehicle engines revving and accelerating with a group of people talking in the background as a man briefly shouts and water splashes
64504,YcBY3vf6hvQ,50,A child talking and a can spraying
95748,uZSi_wVXd78,40,"Multiple sirens ring into the air, a man talks and there are snaps in the air nearby"
64185,YPdBZp38__g,90,A vehicle engine rumbles as water sprays nearby
95749,uZ_wnGl8yzQ,10,Wind blowing in a microphone as a vehicle engine becomes louder followed by distant honking and pressurized air releasing three times
45566,LpkQXYGZgaY,10,"An object clanks and squeaks, followed by paper crinkling nearby"
62438,XEJ7imhhtaU,30,Someone shakes and uses a spray paint can
45568,Lq--IqXIB2I,160,Buzzing the loud burping
53145,QnTzVHhBrg4,570,Loud halting and starting snoring and whistling
53147,Qnbzv134BJI,10,Sirens ring and traffic passes
53141,Qn9_B_UFBHA,100,A scraping and grating sound
40550,IaQQWfzTSxs,180,Someone types on a keyboard
58174,UEONuoJod_0,130,A man talks followed by a sewing machine
72001,cy-uX8__w7I,440,Frying food and female voices
58177,UE_e480Je7U,0,Skidding tires and a humming engine
54490,Rjp4XmRsV7I,30,"Music playing, a child and man speaking"
58179,UEhd5KeqRBA,50,Food sizzling as pots and pans clang followed by a series of rapid thumping and a group of people quietly talking
54498,RkIy5LNhdcE,4,A siren sounds as a motor hums
84888,mMr5ANqO9TU,0,People speak as a baby cries
62581,XK6cY1FUEHU,0,Humming of engines with two men speaking followed by revving of an engine
75406,fRRO0KH-g0Q,180,"As a church bell rings in the distance, balls are thrown and then bowling pins are knocked over"
95742,uZ0befV3QFo,150,Rain falling heavily followed by slightly muted rainfall with a metal clank
1908,-jS0WR-cqXQ,5,Video game player attacking with weapon and speaking in foreign language
62588,XKHGrJQBkng,30,"Strong wind is blowing, a water vehicle motor is running, and water is splashing faintly"
1907,-jRk9-Y_Fp0,30,"A man speaks, often interrupted by his own burps"
1904,-jOF9s_DzCA,30,Women speaking
1905,-jQ3_FDdr04,30,Male voice breaking in and out of electrical interference noise
1902,-jIWypRe54I,30,"Male speaking, vehicle passing"
1903,-jKWb26M414,11,Idling car engine
1900,-jEqjnWXI20,15,Hissing of a coffee maker spewing water
1901,-jI9ZoR74-I,30,Running vehicle followed by skidding
13207,4MdNHt91DHM,30,"Kittens are mewling, and mechanical humming is present and then fades"
13206,4Md3kFWiZrU,10,"The wind is blowing, crickets are chirping, breathing and rustling are present, and a sneeze occurs"
13205,4Mc1DF44pT8,0,Man speaking and dog whimpering
13204,4M_eC5tm5YA,30,Leaves rustling in the wind with birds chirping and footsteps
13203,4MWgLnJzF1o,30,"Electrical humming, some breathing"
13202,4MPxXNNowKE,100,A man speaking while an insect buzzes
13201,4MKvVHqkyK0,260,"Tinkling occurs, an adult female speaks, and music plays in the background"
13200,4MIV5pvVZqs,30,A motor vehicle engine is idling and vibrating.
13209,4MfLpZ_xdpI,440,Sewing machine sewing
13208,4Me1nJ8Zexg,30,A large engine idles loudly and a woman speaks
90092,qDJxLpBAg0A,30,A person talking with a clock tick locking in the background
90094,qDN3JAn1wC4,250,Two people talking
14963,56Z-tWiIK7g,30,"A cat meows, a man speaks"
14962,56XhsjvhfYs,20,The rumbling of faint thunder is in the background as drizzling rain and wind pick up their pace
14961,56VhgVbHk_s,580,Several car engines rumble as they idol
14960,56V56jUCLuI,30,A man is speaking with traffic flowing in the background and some wind blowing
14967,56fOJ4kJuQE,80,A person sneezes
14966,56eVenPo7mk,160,Long burp with person laughing in background
14965,56eLidX4xUQ,190,A man speaks over a microphone and people cheer
14964,56ZYdGYmeHo,10,High pitch animal whine
14969,56kAEOPhUqQ,24,A large engine idling
14968,56fOhbq4VZ8,6,Water flowing and drain noise
58181,UEpUjru9JwY,20,Rustling and humming with pneumatic hissing
45385,Lhuokv5GYDg,40,Typing on a computer keyboard
20006,7QIB7d5hgS0,110,A man speaking and noise going on
20005,7QEqRkxpwfU,220,A train roars past and blares its horn
20004,7QEMPs9MNCQ,30,Woman is speaking and a vehicle engine is revving
20003,7QCSkNTp4Ic,30,A man speaking with some traffic noise in the background
20002,7QBCAEoQSy4,30,A man talks over machine noises and sheep bleating
20001,7Q5Juq3kWD0,320,A woman is speaking and wood slams down
20000,7Q4LAHcBPK4,0,Crowd applause man speaking
94738,tnakatwsVho,30,Music plays with gunshots and a piano plays notes
94739,tnaw3vV-2PQ,27,Crickets sing as someone films
20009,7QN4ZrKzKXI,30,A man with an accent is giving a speech
8567,2R2-qVlIiJ8,20,A sharp white noise and a person snoring
8566,2R0MonGiI8M,30,A dog barking followed by a man speaking briefly
47629,NC1jR9SWvg0,30,A clock ticks and bells ring
8565,2QzLh1RYuTc,30,Crowd murmuring and vehicles running
8564,2QyJbW7PdNE,30,Women speaking and laughing with water running
8563,2QyC5wYs5K8,210,Birds are chirping and people are talking
88585,p620xjs761M,80,"A large number of winged insects buzz in the foreground, and an emergency vehicle siren blows in the background then stops and two slight thuds occur"
8561,2QvrbIKl0i0,30,The audience claps as a female proceeds to give a speech
8560,2QsWqMg_j08,30,"Clip clops of a horse on a hard surface, a child speaks"
29400,C2HEgB69HMk,3,Repeated gunshots
41798,JPSJDg6r19Y,20,"A baby cries and coughs, then cries again"
10904,3OQtvY1_Q70,0,"A woman speaks, followed by a long loud belch, followed by laughter"
12819,4BUZHE7jIgA,40,"A woman speaks, people laugh"
29408,C2WvWc5a5UU,0,Wind blows and people speak with distant splashing
41796,JPJ_dr4AXFM,30,A steam engine horn blows
27181,AvQR9p-oEAQ,3,A door squeaks followed by faint speaking in the background
44388,L4Hp0I0YG_Y,70,"A man talking along with sporadic beeping sounds, followed by him talking some more"
44389,L4IS5pzd6xo,90,Paper crinkles nearby as dishes clang in the distance
44384,L3k_g5RF93Y,30,Wind noise hitting microphone
27180,AvPPb0_bCAk,30,A male is speaking over a loud speaker
44382,L3itG4pWpY8,0,Camera muffling followed by duck quacking
41794,JP87CP8cTdc,0,Audio feedback followed by a man shouting then an infant laughing and a man talking
44381,L3f-t9OCkn0,0,A vehicle engine starts up followed by a continuous blaring horn
1278,-U1ebnHfHEU,30,A rail engine and horn sound
1279,-U1x6pI9z_8,170,Two adult men speaking followed by revving of engine
56347,SzLz1JxHPjg,30,A bus engine hums as people talk quietly nearby
1270,-Ts5W44HRDA,30,Small whining engine
1271,-TsRi1vmTFU,30,A man is speaking while traveling in motorboat
1272,-TuE43VV_yg,30,Acceleration reviving of a speed engine
1273,-TvBtWs2VGY,30,Gurgling water and bubbling sounds
1274,-TzblK9TCn8,280,Engine of vehicle struggling to run
1275,-U-NqTjcWPk,30,Muffled mechanical noises before a slight screech
1276,-U1-GQoN29M,30,"Squeak, pop, bust, burst"
1277,-U1TfwD41p0,30,Young man speaking
8798,2X7AV6l6fak,30,Vehicles are passing by and a crowd is cheering
8799,2X7rzyP37VY,230,Man speaking and engine revving
97835,w9ZOf5scG1U,90,A man talks and some material is crumpled
97836,w9agY0lYg5E,30,Machinery clanks and banks nearby
97837,w9at_Mf8lKI,10,A toilet flushing and a scraping noise
8790,2X-Q3BSgUuI,30,A car revs the engine slightly then revs the engine with greater power
8791,2X-qE6_e19E,0,Outside several motorcycles speed past followed by a scream
8792,2X136kZSP-4,30,Silence followed by faint oinking
8793,2X1vFVGAlwk,30,Water is rushing and roaring and gurgling
8794,2X3D54iHi3A,20,Wind blowing and plane landing
8795,2X4zm4dR1Bs,20,"Something scrapes, then a machine beeps and begins to run"
8796,2X5ODyJ88-I,3,"A person whistles, some humming from the room, a loud click"
8797,2X5ZwDVqK2s,70,An aircraft propeller is spinning
70969,cBPTw6wJSYQ,220,A person talks as people talk in the background and boards make a stacking sound
59324,V2aL8ROOoQM,30,A car idles then revs several times
98174,wQZzgH4SoS8,30,"Metal grinding occurs, two adult males speak, and artillery fire occurs"
95060,u1x9AYZtAlQ,50,A man talking as water is pouring and splashing
48919,O05UfMf-P4w,70,A clacking sound then a loud train whistle
98176,wQboicTkJQ0,560,A woman speaks and crumples plastic
53412,QzBbAvX_Jzk,520,A crowd of people applauding and briefly cheering
101786,zF81e9jkDoQ,60,Some splashing and rustling
93057,sU2BMbdgres,40,A person typing and clicking and speaking
8426,2NaxHPjSmcg,30,"Heavy rain, droplets hitting the surface"
8427,2NcsHS16Ugk,30,Door sliding faintly
8424,2NaNm1LmQ5s,0,Water is rushing
8425,2Naar7sXFGk,30,"A man gives a speech, a crowd applauds"
8422,2NZcNHlf0c4,30,Woman and crowd cheering
8423,2N_9HjzCW40,5,An engine revving followed by a man speaking
8420,2NYbr0NgWbI,90,An emergency siren is being used
8421,2NZWSDPCy_M,30,"Water runs, and a duck quacks"
53411,Qz74ymaXbbQ,280,Someone opens a gate and a vehicle engine runs
8428,2NfK15_x6ws,14,People talking and wind blowing
8429,2NgORaD-GQA,30,A woman laughs while babies cry
48918,O03Xg6CiGkI,160,A chainsaw revving up and down
100619,yJl4KqNFUJA,30,Wins blowing hard with distant hums and a nearby breath
86879,noMVXZW0nFM,20,A baby screams nearby several times as a person talks
9838,2xSpPJkPJqo,6,An explosion that is echoing in the distant
9839,2xUEFOtdpxo,30,Wood is being cracked and split slowly
50556,P4Rf3_mKc4s,30,A woman is performing a speech
50557,P4S27Xc70o8,23,Some machine is working while a spray is triggered
9832,2xEkjLfLE-g,0,"A man speaks while a car is passing by, followed by the sound of a hard vehicle collision"
9833,2xI433nhQOQ,30,"Clacking and clattering are present, a steam whistle blows, and people speak inaudibly in the background"
9830,2xDa0Ctv0Ec,30,Water is trickling and men are talking
9831,2xDvQuvqZbM,30,"Engine idling, man speaking, engine starting"
9836,2xQooAmDnhk,30,A man is talking and truck engine is idling
9837,2xS4Bosi61M,29,A female voice speaks as someone gurgles and other voices are heard mumbling
9834,2xJliDImcQI,30,A number of vehicles quickly speed by
9835,2xLL727dxkA,21,Vehicles run in the background while a man speaks
70083,bZ0S8dsOeio,100,An aircraft engine is idling and the wind is blowing hard
66467,ZzGvpDQvlBY,560,A person speaks over a pa system while a crowd cheers and claps
66466,ZzDeNvSz2Y4,30,A baby cries and cries followed by a man talking
66465,ZzD8UoZpePY,550,Bees buzz when some shuffling goes on and a man speaks while the bees continue to buzz
66464,ZzAPQHp-sYQ,30,"Continuous, distant murmuring and rustling"
70080,bYnQzTDxMXE,260,A man speaks before a power drill is turned on
22571,8g0X1IHQicM,30,Mechanical device projecting continuous drumming and tapping in mid frequency
22570,8fyNiz2njJs,30,"A rumbling crowd, and a male narrates"
22573,8g3l_Xjc5-E,30,A music box playing in a quiet indoor environment
22572,8g0qis-tm1E,100,A loud horn going off and with another
22575,8g85EaZ6zPI,30,A woman is speaking
22574,8g76_8wfN_M,180,A woman sobbing and crying as a man is speaking
22577,8g8UfyxJ3qE,20,"An engine takes a few seconds to start, then it is revved several times"
22576,8g8F3_QvYIo,30,A saw running and then cutting
22579,8gAMieUklJs,30,Horses walk on a hard surface as people speak and clap
22578,8g8tzU6Cklc,110,A crowd applause loudly
52959,Qep3JvGbT00,30,Birds chirp in the background as crickets chirp
70084,bZ6Tq2exYBA,60,"Loud sirens, then more sirens passing"
52952,QeNw7c6gk28,30,"A car running while a woman is talking and a child is talking, interrupted by a squeaky horn"
52953,QePzQ_Gr300,60,A train running on railroad tracks alongside a train horn blowing several times while a rail road crossing signal dings in the distance
52956,QeYRC3DFZQo,50,An insect buzzes around someone
58026,U85pOpfYhlk,0,"Racing vehicles idle as a person talks in the distance, followed by revving up and a pop nearby"
55454,SNXyA1AncDc,320,Insects buzz and crickets chirp
32430,DeaygIUGAKQ,190,A motorcycle engine idles
32433,DehjyJnAbzo,30,"A man yells, and then several explosions sound, followed by a man speaking at moderate volume"
55452,SNUyRj3isC0,130,A man talks while an object is rubbed
32436,DetqPEriYb4,0,An engine starts and works
32439,Df-t-U94DXY,20,A man talking and laughing
55459,SNjuPZB6CPg,520,A small aircraft flies by and propeller sounds get loud as it comes close
98378,wZyQxOhYj8c,60,Bell chiming with wind noise
75430,fSXROtIY4vM,30,Emergency siren passing and fading away
75431,fSaCNOETYPQ,50,High pitched vibrations followed by a man speaking
98374,wZoc_WBr9nA,370,Multiple bells ringing at different pace
75433,fSjdFDvRf-A,40,Ristling followed by a man speaking and an engine starting
75434,fSmUg3X48HI,100,A goat bleats and wind blowing
75435,fSn4fWCi7W4,80,A man speaks and then types
75436,fSnZicljKkk,0,A soft rustling and then a trumpet starts to play
75437,fSqlLLSDPYc,80,An emergency siren is triggered and moves further
93850,t6SM1Di7pzU,0,Children speak with some clinking and rustling
87987,oezAMNywotU,0,A loud scream of laughter from a female voice followed by more voices laughing in the background
93038,sT18i44xVJI,100,Rain falls down as birds chirp in the distance
16510,5mmxaIzp1Ts,30,Continuous high frequency rumbling vibration
96009,ulwx9Jx_hUg,30,Motor running with dog barking in the background
51208,PVPp4CYgGH0,180,A young girl sneezing and another girl laughing
55984,Sk_bmSRog-c,60,Several men conversing as a vehicle speeds by
16511,5mqiufMNbHI,60,Dog barking and person crying
32387,DdL6EioffpA,30,Hissing and man speaking
96003,ulaLbLjTsRE,20,A toilet is flushed
55988,Skj01g0ABFw,300,"A man talking in the background, wind is blowing in the background"
96001,ulZbBaVD_vw,380,A woman talks low
32382,Dd78_YPjfPA,80,A sewing machine sews with repetitive clacking followed by a faint buzz
96004,ulh-VpWf_RA,9,An engine revving very loudly
51202,PV9laWS5TKQ,70,A woman speaks and a dog pants then barks
16513,5mvg4PH3z-Q,50,Vehicle horn with a muffed males voice
79895,ifWhFgoXK0k,30,An infant whimpering and crying
16514,5mwNGZiO6Lg,30,Water is lightly being splashed and a dog pants lightly
79898,ifb9Ji3_FtU,60,Steam and pressurized air hissing
16515,5myC_13vfro,450,"A man speaks, clears his throat then a child speaks"
37960,GxwYBVEzklA,510,Birds chirping with hinges creaking throughout
16516,5mywdZqhuEc,9,Siren of emergency vehicle sounds and cars are beeping their horns
89734,pxCHfkYthCs,30,A person speaks while water runs into a metal bucket and splashes
88561,p4zqi_HVd_E,7,Cats meow and hiss
16517,5mzCXZFK8Pg,10,The helicopter's blades rotating noisily
